mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
y_pred[2,42]	0.520160497407805	0.00154361389507882	0.0976811534542316	0.395428444692792	0.452544907014355	0.503334982415009	0.567222963230906	0.736857686310588	4004.46221350898	0.999699548948695
y_pred[2,43]	0.53274730881295	0.00171054818945687	0.107329162272433	0.399675031805932	0.460373060491166	0.512296933606894	0.579014798577691	0.786213277182504	3936.99489815147	0.999971068109574
y_pred[2,44]	0.549574203125784	0.00189032495712398	0.117629374954274	0.404493356507993	0.469777309191224	0.528039552097083	0.600065643724762	0.835238580024674	3872.20768278458	1.00021340861409
y_pred[2,45]	0.521302231552113	0.00170739601340944	0.107021532087853	0.396435850178272	0.454601860704242	0.504411560365112	0.565271979945523	0.736634608981465	3928.9255713158	0.999483310700103
y_pred[2,46]	0.540553165896806	0.00188992190589146	0.115835653874155	0.400316531325533	0.463152006606619	0.518411225893014	0.58640580823892	0.812409933013671	3756.61589051646	1.00004074623755
y_pred[2,47]	0.521965226802034	0.00166195480202598	0.0996930680891731	0.39522995711827	0.452843703029932	0.505095828320478	0.566817994068573	0.761672882981422	3598.2514260202	0.999975299712212
y_pred[2,48]	0.529932279957272	0.00173963625474288	0.107615083683756	0.399891544987765	0.458519127176552	0.510953670144618	0.575615546576162	0.776378731631107	3826.74387320438	0.99963619643329
y_pred[2,49]	0.512431796456272	0.00147517700939369	0.0901777891903752	0.39351220917698	0.447356870591515	0.497037553976748	0.557179124726641	0.727061804292207	3736.89501770298	0.999913831313827
y_pred[2,50]	0.528570462875518	0.00160519180798707	0.100038638078076	0.397754004394871	0.458059083009122	0.512843500656912	0.573742256055076	0.775750257706693	3884.02191717684	0.999798016636924
y_pred[2,51]	0.523775766812368	0.00156102174137801	0.098169272629063	0.395994108339029	0.454497755174766	0.506591380836238	0.57271405776231	0.755059697539708	3954.87938215108	1.00013211924365
y_pred[2,52]	0.521699227742903	0.00169832765311578	0.108964740662985	0.394928560504261	0.453447188818219	0.504161636290882	0.564936583873828	0.753031805648122	4116.50850432953	0.999747409916531
y_pred[2,53]	0.533443508821051	0.00324287755894637	0.207235450830719	0.398296682073801	0.455542371162343	0.511789370925449	0.577702140178547	0.788005912094714	4083.82381782112	0.999861885747728
y_pred[2,54]	0.524323380611587	0.00154881044393513	0.0966383717199139	0.400135075315527	0.457412169667804	0.507681800306369	0.567281811398676	0.750963279982366	3893.16374733649	1.00048737784355
y_pred[2,55]	0.543886591107409	0.00243689267620638	0.153456727057966	0.399526393811735	0.463045982964844	0.52047775371697	0.588493260151447	0.830941919886566	3965.51007031644	0.99948576314994
y_pred[2,56]	0.536475777389685	0.00190902209078231	0.120899740309193	0.398382346303812	0.460212880124987	0.51564517499267	0.584261076017909	0.805790402051943	4010.77988367035	1.00012664804308
y_pred[2,57]	0.515960293529295	0.00162532137540487	0.0961219654009609	0.395577720677347	0.447825330461083	0.49966779109944	0.563138571959791	0.741411243371166	3497.57302191042	0.999949384923926
y_pred[2,58]	0.5273140205427	0.00401873531288544	0.254876014011123	0.395603737517908	0.454852350895257	0.50922976347976	0.568232151918284	0.758290869386302	4022.3432347113	0.99993254111409
y_pred[2,59]	0.51340755359021	0.00148661335700384	0.0971344581433538	0.395621030784643	0.447201180965014	0.496887342611207	0.556706944654283	0.731117391914215	4269.240125244	1.00001661430359
y_pred[2,60]	0.513594772483904	0.00147734927546999	0.0909401664027296	0.394356276456932	0.448771409281568	0.497615374517055	0.557189320416022	0.729811905363189	3789.17900278428	1.00022409170379
y_pred[2,61]	0.52787673335833	0.00161663036339425	0.101488323649358	0.400507601330714	0.457645642052123	0.509550566666945	0.577457453398791	0.761336782259188	3941.03866087065	1.00057639314429
y_pred[2,62]	0.530978008857371	0.00228694849026602	0.144676763871885	0.397183189503337	0.456641903396731	0.511723338241476	0.575251830071458	0.783501846149067	4002.07115480593	1.00114265531471
y_pred[2,63]	0.515610359281373	0.00164452304776482	0.105428231207039	0.393968758924028	0.449662876770311	0.499450266689464	0.557653233321858	0.733007818065168	4109.92514240239	0.999718803328236
y_pred[2,64]	0.531304844834852	0.00182133745815442	0.114597191556648	0.398430652951152	0.45656946883234	0.512348136888372	0.578520727806998	0.783034036614591	3958.83234478468	0.999783687966476
y_pred[2,65]	0.526762263682323	0.00198515609202845	0.119763059781493	0.394900944901572	0.455580127716069	0.509063153177988	0.571031370961081	0.773032592169296	3639.6233662435	1.00013576647789
y_pred[2,66]	0.53251515489485	0.00183637545499421	0.117758054220555	0.39824887416011	0.458888850836901	0.51461212416001	0.576882331011807	0.781347799203346	4112.04901975335	0.999475411377162
y_pred[2,67]	0.522191272722789	0.00173590449945687	0.105267431556415	0.39626282718056	0.454373104226511	0.504620123591419	0.567366225065919	0.752253664686316	3677.3620978676	1.00050234992845
y_pred[2,68]	0.533921745249796	0.00178430967431868	0.114832299766793	0.397131602827315	0.458374352264423	0.514268709674746	0.581831492990223	0.796765015536648	4141.78608642275	0.999553262443874
y_pred[2,69]	0.519488784772385	0.0018495656636938	0.112467288780585	0.394280141059179	0.449311585116695	0.501296702440078	0.565536269939533	0.748041168162671	3697.54052875804	1.0004313859178
y_pred[2,70]	0.530216929636451	0.00176959850838911	0.111572500686722	0.397032456215303	0.457667239271615	0.511161071216039	0.574979471632775	0.790723288792669	3975.25366862412	0.999918480979827
y_pred[2,71]	0.524964003932278	0.00175763082286797	0.104350618322433	0.39569350844645	0.454150905122607	0.508247056497837	0.571686773797386	0.765539334952119	3524.80205923476	1.0001726890549
y_pred[2,72]	0.583996454056574	0.0558477224070723	3.5361230952932	0.397574053321356	0.456259372170979	0.509938848088981	0.575883066881866	0.766905073531962	4009.07163906357	1.00000574884402
y_pred[2,73]	0.518351754132384	0.00146813297996042	0.0965607806875007	0.394366898608322	0.452352287955111	0.502372876493572	0.561108303207951	0.741633235418984	4325.84293968011	0.999576835773908
y_pred[2,74]	0.527526387163218	0.00166679534291672	0.105708999615704	0.396339535456739	0.455994423523159	0.511469906495942	0.574129180945652	0.754993244349313	4022.16024413925	0.99968905261972
y_pred[2,75]	0.531232594546925	0.00166106816147614	0.105036646663869	0.400196505555572	0.45841874646395	0.51497898281977	0.578789404524369	0.775130120037525	3998.58919975201	0.999929619485723
y_pred[2,76]	0.526380445272393	0.0015461350555251	0.0976799198871354	0.39767671255655	0.459241945219152	0.511354381356198	0.571382465226194	0.759857177486859	3991.31252936541	1.00167744514492
y_pred[2,77]	0.541791334892569	0.0060299252399714	0.381392006156801	0.400456060320556	0.456790802930814	0.513406780375213	0.584574097558407	0.816093012676136	4000.54644561626	1.00047517304025
y_pred[2,78]	0.536762383870519	0.00189929274366252	0.124190866941806	0.399565119067304	0.460527938085469	0.514593751653672	0.581431582214033	0.79634612906661	4275.58455493006	0.999709454582192
y_pred[2,79]	0.532128418587508	0.00214475371749755	0.135509861885968	0.395939949708418	0.456279708419242	0.51158624338039	0.57882805269576	0.784419219441627	3991.96703924078	1.00050020390711
y_pred[2,80]	0.512774294885438	0.00143312873197103	0.0917277101499943	0.394806945097303	0.44715274093746	0.497861941161952	0.556657438392685	0.723979496773502	4096.66732724094	0.999584550272148
y_pred[2,81]	0.534059334198995	0.00214413940048176	0.134905816137243	0.397970131347189	0.457708255384558	0.512517079435024	0.581725705543075	0.79578808047873	3958.72480514043	1.00011039654062
y_pred[2,82]	0.523430128975837	0.00174843247158441	0.103880933499706	0.394487989053727	0.45393705726905	0.507180624881803	0.567574708248233	0.760209273223127	3529.99394331681	0.99984431907999
y_pred[2,83]	0.514221890374771	0.00156958773554637	0.0994507117254535	0.39386858746924	0.448646544628057	0.499903660592064	0.560229327562246	0.720398945880544	4014.62142459727	0.999323249417516
y_pred[2,84]	0.532253879104593	0.00160363846533619	0.103462838957862	0.39895582987585	0.458650090411149	0.51503089267707	0.580737820403867	0.781489340695184	4162.51539162799	0.999785589571154
y_pred[2,85]	0.525598986090805	0.00168217912702539	0.108118467316235	0.397007893748099	0.456270636657933	0.508900224728335	0.571903742561836	0.75722483590509	4131.00082219775	0.999276098376765
y_pred[2,86]	0.524688114265384	0.0016021617036396	0.104454787279409	0.396822524742247	0.454770273811501	0.506373329605044	0.570883153779561	0.760848030652672	4250.5389941454	0.999598030947032
y_pred[2,87]	0.519617368501368	0.00165599389456982	0.106696373318914	0.394041534453048	0.451411285370505	0.503940146701737	0.56442539890393	0.746844547203297	4151.27833460983	1.0002553360187
y_pred[2,88]	0.517678435488909	0.00164175620407202	0.0990869053792675	0.394328735275219	0.448484602027991	0.501934249485097	0.561042669492724	0.741031046333129	3642.63115512173	0.999563591654195
y_pred[2,89]	0.536148143524507	0.00187062673333462	0.117218550778414	0.398864249507869	0.458838498123917	0.515336568449311	0.585341123163739	0.813206660355376	3926.61591254573	0.999610524747221
y_pred[2,90]	0.542323429169357	0.00230071062447798	0.143876234977054	0.400196189610866	0.463010010502132	0.52007991228883	0.592501622153475	0.806181798583677	3910.69668187062	1.00001579254468
y_pred[2,91]	0.527111237212623	0.00160717010672962	0.101748850590776	0.396943552238637	0.456870119696252	0.509255639959236	0.573035272636104	0.771336329109605	4008.07031473708	0.999516300751596
y_pred[2,92]	0.533133650142203	0.00195035370184716	0.120928699075259	0.400396515217981	0.45769159276173	0.513223157376117	0.580709270573146	0.788263521722319	3844.43040861109	0.999789155503044
y_pred[2,93]	0.51477089208166	0.00144825551336279	0.0921921332562261	0.392689871582112	0.449557877504428	0.50086724066482	0.559358663404904	0.727170829489799	4052.2604201682	0.999830778857568
y_pred[2,94]	0.50979429174196	0.00141562563765797	0.0878603196965401	0.393366319634553	0.449747288928201	0.495479084191375	0.55554809702071	0.702076030945539	3852.02165334084	1.00041073933455
y_pred[2,95]	0.526514516266131	0.00162285644310067	0.0981178030495376	0.400313145379423	0.457286522927537	0.508350785807755	0.574809199220649	0.760673746958865	3655.40433519603	0.999575607959307
y_pred[2,96]	0.550495073084996	0.0278847797658031	1.76451789544223	0.395799724533718	0.452796054685534	0.5061179575194	0.567353888814898	0.756794795397645	4004.21784686817	1.00004557912527
y_pred[2,97]	0.545764547089399	0.00201977871320003	0.130418575630594	0.401900863454333	0.464149636735765	0.521497858507681	0.592307159762216	0.838472871590524	4169.37851294008	0.999694946548728
y_pred[2,98]	0.530379930193664	0.00191004333090775	0.119226692871947	0.396663407401427	0.456156530153739	0.510124934060963	0.573147708021357	0.791638181827729	3896.37327439291	0.999124647982529
y_pred[2,99]	0.523007388377835	0.00192236203672309	0.122163257081381	0.395716748494528	0.451814437656347	0.504246301261278	0.569180695804743	0.750126396148753	4038.41404665294	1.00048861926565
y_pred[2,100]	0.54158381529371	0.00790737267208531	0.503018906573664	0.39978167949762	0.460336429397908	0.515038706196913	0.582362883518313	0.790218767422646	4046.72975586459	1.00001032659771
y_pred[3,1]	0.70424554338764	0.00243339704001576	0.151270526637475	0.518548065128383	0.605984082893998	0.678422068310558	0.764476199587883	1.0522885292505	3864.40545819646	0.999382503602373
y_pred[3,2]	0.719660012495518	0.00280340439855667	0.176606058312409	0.524916279784734	0.615039825898484	0.686730131138263	0.779579266882797	1.11935930069901	3968.62162323149	0.999798349253516
y_pred[3,3]	0.720315078041765	0.00286457548469885	0.183264459306586	0.52208741738286	0.61242303164932	0.685573213140947	0.778257716678453	1.11926062794332	4092.94546449902	1.00007802297382
y_pred[3,4]	0.694908303862832	0.00257746531553933	0.165054295316982	0.515426360565458	0.598820253509642	0.665460140037085	0.752719894386574	1.04363159319263	4100.79445821529	1.00034685739979
y_pred[3,5]	0.716597292483716	0.00255655847668972	0.162452975877213	0.527043099918549	0.611789819330446	0.683552462160488	0.7781930204037	1.0938122647753	4037.79142033356	1.00053435971507
y_pred[3,6]	0.709331924440934	0.0025403934621784	0.159896756467137	0.524201672421288	0.610442787607259	0.679046801917893	0.76720014138075	1.06991402621786	3961.66123054719	1.0005465659984
y_pred[3,7]	0.700946369330219	0.00237710060915144	0.148705180914803	0.518232391936744	0.606209987304081	0.67206358885171	0.758456964388689	1.05234197576752	3913.4255192913	0.999578559182405
y_pred[3,8]	0.716700104161155	0.00287424492671845	0.180219838390956	0.521857625694408	0.611518316965101	0.681685686632333	0.778255312481031	1.09289871517999	3931.49425048942	0.99998199303197
y_pred[3,9]	0.711890794645556	0.00298620801612942	0.188944454361699	0.520984622054951	0.610054700103922	0.68020542110828	0.766313451682568	1.09016993746147	4003.39263032578	1.00014763384489
y_pred[3,10]	0.706547575380481	0.00951031337235181	0.593460003903864	0.518903691987555	0.605524902694943	0.6686302592361	0.750974017983437	1.06450149632084	3893.97586272886	1.00014233253834
y_pred[3,11]	0.686008208965844	0.00229315873598294	0.145605967128989	0.514338139828548	0.595766315788581	0.66009453368703	0.742796006689161	1.01854103472428	4031.71765104443	0.999817935048765
y_pred[3,12]	0.743756650623737	0.0049380299855223	0.310469364358421	0.52662624239309	0.622605406564856	0.69866730991212	0.799631103066659	1.18783946130208	3953.02953722914	0.999839142164198
y_pred[3,13]	0.705127187647776	0.00251854416614935	0.15995769278773	0.52027049373163	0.607041862439695	0.677016928780157	0.764323335339461	1.04544590695693	4033.76989265538	1.00085029910359
y_pred[3,14]	0.705353756980182	0.00410910122232456	0.255690513156007	0.515875142915344	0.605522763645045	0.673174470064722	0.760211356055778	1.06235825000802	3872.00179702346	1.0004802349361
y_pred[3,15]	0.681825978175727	0.00215183317524203	0.133065207154127	0.511366582772904	0.59129603896741	0.659309037079888	0.742260368697488	1.00197581302669	3823.94670793308	0.999895148086105
y_pred[3,16]	0.700522916147771	0.00227945361542974	0.145099518200509	0.515957287897648	0.602823904998979	0.674484035834513	0.759200286842818	1.06095484655822	4052.00919677858	0.999558094531185
y_pred[3,17]	0.707974037349473	0.00230961128818317	0.147910291675124	0.516391772176748	0.611218365634277	0.680013822000791	0.771145395367052	1.04890115539375	4101.2760320318	0.999778444473755
y_pred[3,18]	0.728955401476935	0.00274209234674405	0.174874569557494	0.525702207573783	0.619577886742205	0.693013893921755	0.792167455776889	1.1339726301953	4067.14039052932	1.00001145204082
y_pred[3,19]	0.716690630204943	0.00258706813447453	0.167309765296863	0.524762444090337	0.609179160813136	0.685290567259309	0.774612108461882	1.13318212816393	4182.41233340697	0.999410186770755
y_pred[3,20]	0.71986478899726	0.00273431723366383	0.168362150345165	0.524417636103462	0.614538371422812	0.686631052781177	0.777597629077458	1.11758834045923	3791.32599452893	0.999670228646726
y_pred[3,21]	0.710607551626546	0.00241354223186757	0.153684983591739	0.52111159198626	0.608844851905122	0.681805074530823	0.775722286255439	1.07036459592245	4054.64714016365	0.999828042917314
y_pred[3,22]	0.707290881179544	0.00240637429644745	0.151588718621228	0.521905171318039	0.609026750337892	0.680421410781352	0.767421543207479	1.07535842346455	3968.32655938855	0.999636955131508
y_pred[3,23]	0.70163630975931	0.00246401744765636	0.149806212889774	0.517754511616106	0.603768082090256	0.673370262621011	0.760049212121841	1.06857025477319	3696.34153897716	1.00018299934843
y_pred[3,24]	0.688866805586544	0.00241865365243901	0.151788708726618	0.514290472279089	0.595264036355529	0.662167583418677	0.743410952312871	1.03339493905898	3938.50651170539	0.999584944462039
y_pred[3,25]	0.701227772750835	0.00244752709034693	0.154807881972277	0.519923221407967	0.602936900290736	0.671525968500965	0.7613853879601	1.05312970458284	4000.65519766864	1.00129920844106
y_pred[3,26]	0.672869834111796	0.00216156573664424	0.132044885976244	0.510113071775078	0.586920117405557	0.650432902121497	0.731059948962811	0.977045732843714	3731.69616711134	0.999821750765895
y_pred[3,27]	0.694602365626755	0.00374372813708253	0.23573471787784	0.512034544314252	0.599335998489246	0.663060705413719	0.75036862330007	1.03831565201727	3964.95706668903	0.999964506481283
y_pred[3,28]	0.691341967534965	0.0057811423064144	0.367371897199979	0.511419993245055	0.593325006149981	0.661635923742171	0.744327679077702	1.02984661753305	4038.16948144999	1.00003847425064
y_pred[3,29]	0.707391597601353	0.00255612150627138	0.161076621996131	0.519641957566432	0.606310236149808	0.676700729089007	0.766155373263517	1.07836427685168	3971.01966584909	0.999679672087386
y_pred[3,30]	0.696003058676007	0.00231611919774129	0.149167745268266	0.516949271393448	0.599964666985942	0.666763695284093	0.752658124479283	1.07016331029534	4147.89770938451	0.999813104778416
y_pred[3,31]	0.704818298857292	0.0023433244935366	0.150270188954965	0.519395384529072	0.606802306030809	0.676416962071971	0.767389680122627	1.07479410675565	4112.26223122307	0.999438937146599
y_pred[3,32]	0.70989994054853	0.00253665456304509	0.160498131105657	0.522092596651476	0.607108580639287	0.680674721515885	0.769153893526679	1.07879030291847	4003.29228633275	0.999936863564816
y_pred[3,33]	0.713358418864075	0.00290199321881534	0.184910603605034	0.518537404752672	0.611695706536024	0.68190630350119	0.770841713467232	1.07498101712559	4060.04498912853	1.00009301624135
y_pred[3,34]	0.688101640474352	0.00222657250516938	0.13968788428295	0.512136824596603	0.595539103083842	0.662176449400945	0.74558559714103	1.04385009125812	3935.8976405202	1.00010193309319
y_pred[3,35]	0.708068329256797	0.00261172144033825	0.158535192903538	0.517552812293078	0.60558412522406	0.678821245574743	0.769288682596984	1.08227269710764	3684.66205675334	1.00026766656234
y_pred[3,36]	0.70820508748385	0.0025312838453388	0.162440266074916	0.518245400106214	0.610245925462275	0.678923533289229	0.765784199074147	1.06683522078042	4118.183454648	1.00035987465845
y_pred[3,37]	0.706404522558173	0.0025458811695024	0.15831726053381	0.516839366043451	0.60844283028105	0.678884640089908	0.764025829643978	1.07919928160427	3867.05434220718	0.99968342317999
y_pred[3,38]	0.717630347839185	0.00273665183626147	0.175584460962431	0.523521452079067	0.614051775861395	0.685753536840488	0.779806295467184	1.09168375070475	4116.54682283254	1.00114895592441
y_pred[3,39]	0.731346298807388	0.00294680333288783	0.1744510974014	0.524577608198698	0.62214837887994	0.694178058714813	0.795293432925795	1.1523518057331	3504.65366471271	1.00022446155043
y_pred[3,40]	0.69006598306406	0.00222929025939991	0.140854309865277	0.514447541986475	0.597334086683491	0.663278699142807	0.751889873063042	1.02902384273119	3992.15176774582	0.99961799836132
y_pred[3,41]	0.752519711509343	0.00423778685426886	0.269138044507846	0.531666090375222	0.631777756001559	0.70722051343171	0.807947763875031	1.23340727624353	4033.40624443258	1.0002717551902
y_pred[3,42]	0.697933792961391	0.00246260717464599	0.157335011018088	0.513537488598227	0.601983517778198	0.67074224232843	0.752653428190577	1.04541191785564	4081.88221649026	0.999460667193135
y_pred[3,43]	0.702786749231188	0.00291881025401738	0.177618514317446	0.514059809666637	0.601598930505347	0.674037506648823	0.761222572505553	1.0570023369669	3703.09402743005	0.999322325332102
y_pred[3,44]	0.719515325900731	0.00272208425026222	0.176138690687163	0.520956108923425	0.61507288203646	0.685706274299341	0.781794934335367	1.11103433072873	4187.03317475967	1.00046317095109
y_pred[3,45]	0.745726244766922	0.013884168353507	0.876206628048558	0.524290732157332	0.617612391768484	0.693953067761722	0.791643058197574	1.15966579910952	3982.66085921704	0.999815689240897
y_pred[3,46]	0.685689749691411	0.00429581827771993	0.272225697149438	0.50875168504162	0.593056866243451	0.657254965206	0.736795054522742	1.00325371161048	4015.74783931457	1.00027904545441
y_pred[3,47]	0.709367519469445	0.00270206798940075	0.167745394710716	0.521628067859912	0.608061558684289	0.679209294184668	0.767110333094282	1.09713458979061	3853.97299015632	0.999731463777397
y_pred[3,48]	0.70232021142584	0.00236289430268829	0.151966566859651	0.518886470527364	0.604621489429382	0.670135350089813	0.763985605068869	1.06521013256929	4136.2569910611	0.999421613792208
y_pred[3,49]	0.690500245770014	0.00238013423886575	0.143704143987877	0.513903741769646	0.600129641955431	0.662512187938622	0.747375644903892	1.02663831381612	3645.32018534002	0.999986646833642
y_pred[3,50]	0.705665949497163	0.00252970616196886	0.151544412307626	0.52080084494482	0.607141060503941	0.67746759859335	0.766041918155064	1.06308512063292	3588.72101978906	1.00000615191869
y_pred[3,51]	0.70026559428362	0.00230082838917256	0.144207283941106	0.521751966301113	0.607710852058035	0.671978193469902	0.758071778124026	1.06804237142221	3928.31169374908	0.999470867267638
y_pred[3,52]	0.711716554284843	0.00251916118846096	0.161824320381731	0.52671308012698	0.609555939921898	0.682010213253499	0.770051598402927	1.07355846478907	4126.44128696166	0.999571246545498
y_pred[3,53]	0.680234276181709	0.00231628131708113	0.137822942825053	0.507142714759014	0.593907684924156	0.658041470313888	0.734973342424912	0.993191619512965	3540.46600926299	1.00140739708434
y_pred[3,54]	0.6965486418965	0.00256353063778104	0.160365402852711	0.517056522583305	0.600141999635117	0.669156645000618	0.754501471363916	1.03002725324541	3913.31073905422	0.999659182540793
y_pred[3,55]	0.709923649224984	0.0038375120266409	0.236039427466431	0.520426361023726	0.607251477262684	0.676122293854928	0.767625231372369	1.06922130422212	3783.28976925924	0.999784328768642
y_pred[3,56]	0.68916069206981	0.00229563744081721	0.141388391796202	0.5114646000184	0.596750434385173	0.664003393342544	0.747884962307824	1.02418436822112	3793.33249012312	1.00076242218574
y_pred[3,57]	0.720286186922783	0.00326204741434582	0.207508568856295	0.524072571280643	0.613013125118341	0.685464566523559	0.777966230860059	1.12196491207621	4046.6116897128	1.00020626370872
y_pred[3,58]	0.714125246132355	0.00252781871833777	0.161735103591142	0.520284402100888	0.609753286935013	0.682308714485695	0.777685863638415	1.11361755063853	4093.70677014399	1.00057412562952
y_pred[3,59]	0.732745789239284	0.00269890450777102	0.172234454577894	0.531755285241881	0.619505238468415	0.697846521953496	0.800816997167988	1.15397633419488	4072.53692621076	0.999322598415113
y_pred[3,60]	0.691011844369982	0.00215160562576804	0.138020610683812	0.517892550793268	0.597284042310771	0.663547954948033	0.749438037041323	1.03554208760184	4114.93090254398	0.999657990514773
y_pred[3,61]	0.703946860007415	0.0025251918804209	0.161324136101969	0.518131523273085	0.605844927808173	0.673421314039875	0.765430938099353	1.06086757855251	4081.40721435143	0.999733248811621
y_pred[3,62]	0.710435035484304	0.00250280671259854	0.156645285832529	0.519322025302153	0.608798672211705	0.678652467550621	0.771940523422877	1.0764719929806	3917.23870381887	0.999912433908227
y_pred[3,63]	0.716015727497972	0.00259924188835155	0.166321854579215	0.523529373111702	0.614624796000943	0.681918504217535	0.773521101643892	1.10503763463149	4094.54118019115	0.999282612337844
y_pred[3,64]	0.706196160183526	0.00241133366849418	0.151462750661874	0.520896209231728	0.606873532056167	0.678100791629417	0.768730905363184	1.06885263581924	3945.45467959123	1.00040688662534
y_pred[3,65]	0.675470240499345	0.00215599005552685	0.128432061059484	0.507636603286022	0.587287081918915	0.652913355345794	0.732080335174783	0.986493035935361	3548.57017056026	0.999980078393264
y_pred[3,66]	0.687008002961766	0.00237314590161104	0.151831842654152	0.512636776429183	0.594344696954732	0.657970597610383	0.744282713897162	1.02487513069983	4093.33082825706	0.999646114134649
y_pred[3,67]	0.70091656458755	0.00257020455708062	0.163714563019658	0.514798467828284	0.606453724790752	0.670209679154509	0.755928977097099	1.06955409256709	4057.31987068908	1.00052838566088
y_pred[3,68]	0.701538714148931	0.00244737888601212	0.153014593039938	0.516338549311163	0.602986821117143	0.6705160968885	0.75803745537402	1.09564113282791	3908.97853082213	0.999818476538447
y_pred[3,69]	0.711453536065973	0.00275531027144545	0.162693993971829	0.521355253768762	0.611074391807425	0.680713657951488	0.773486968952585	1.07408735924167	3486.59914349124	1.00025231878313
y_pred[3,70]	0.750263322007974	0.00396115298352603	0.247065027628004	0.527560682484011	0.627502099094686	0.707106764524342	0.813297323787702	1.21419974410919	3890.26618684593	0.999831921701927
y_pred[3,71]	0.734260926927615	0.00312526465706969	0.204416209153271	0.523561418491927	0.619283490564966	0.695253085614647	0.791147572735669	1.15412476229799	4278.16035648404	1.00009057026857
y_pred[3,72]	0.718733931810838	0.00290316566315966	0.175694490133074	0.52359737886064	0.611410131730018	0.685510791691408	0.781352950923002	1.09921777893607	3662.45794679467	1.00017021819811
y_pred[3,73]	0.706844518586437	0.00240474484075235	0.151169319854933	0.518722105000138	0.607626839362325	0.676863957005466	0.771468835603708	1.06798673962336	3951.74866159911	1.00000732174311
y_pred[3,74]	0.686792445695059	0.00215197793142528	0.138702413570804	0.513533485407819	0.597201245135679	0.660273012868424	0.744177923972063	1.01354609059641	4154.24790975913	0.999451376222564
y_pred[3,75]	0.702231730311929	0.00269060173862783	0.15985781857128	0.515985472294752	0.605513063582718	0.671773424553346	0.758612649873443	1.08225202792235	3529.95303730851	1.00031462296851
y_pred[3,76]	0.686601490819291	0.00212899643535706	0.134232789404119	0.514261925447548	0.598286255297862	0.663119400936308	0.7441628719168	1.01156068230749	3975.27668502799	0.999653103560694
y_pred[3,77]	0.695596528642673	0.00278028505333685	0.178257402174478	0.515623173452121	0.60043066586986	0.663940455586722	0.750159766295737	1.02556382034812	4110.70675055866	1.00041634043559
y_pred[3,78]	0.696478788983278	0.00240170843980627	0.15367598695944	0.515407840918875	0.601074422339345	0.666763757746341	0.755040454179311	1.04140135256163	4094.22262151851	0.999818038475627
y_pred[3,79]	0.731339903146548	0.0025904797943179	0.165713082401828	0.528995916097414	0.621937067538197	0.698920076239263	0.79918209600578	1.13437605090628	4092.16534295976	1.00062050414645
y_pred[3,80]	0.717189749729733	0.00267207365346573	0.171362592776	0.523204624668794	0.613491019580318	0.684836144624155	0.774926927610491	1.10864960967971	4112.77735152194	0.999752644315109
y_pred[3,81]	0.720836035645494	0.00362405027287124	0.224791280534425	0.520589054037313	0.613299839314436	0.683315027185256	0.777444322572928	1.11851249461633	3847.4279482567	1.0004032391609
y_pred[3,82]	0.688170623493929	0.00239010632283675	0.145289382284958	0.513059572418707	0.596382422942797	0.660806608896164	0.746015642949114	1.01012991194565	3695.1605533518	0.999606145292344
y_pred[3,83]	0.699263544158526	0.00254576237373233	0.153682763424012	0.517501881251169	0.605457825414568	0.672354788356805	0.755764598116298	1.04765130304652	3644.30398191033	0.999652405720637
y_pred[3,84]	0.696403798179797	0.00242629090502001	0.149812984508748	0.512241185749645	0.601973253732185	0.66908122496564	0.754441313214573	1.04629556762498	3812.52913610882	1.00033565109856
y_pred[3,85]	0.719116650558547	0.0104900434770504	0.659559471314439	0.519282978128976	0.608416294375593	0.676833929220821	0.768596076906559	1.10257817652611	3953.24150241353	0.999955564376977
y_pred[3,86]	0.704310222560687	0.00249394713928049	0.158944077063767	0.518945823724063	0.604840439361349	0.673634905853775	0.76030554637071	1.07548037944607	4061.75954342909	1.00018282560755
y_pred[3,87]	0.691430767654958	0.00221275893790681	0.139326926636277	0.513987664440832	0.59793252361977	0.665188331381537	0.752195422621607	1.01594948943962	3964.62310145779	1.00026541402685
y_pred[3,88]	0.724611465635066	0.00274888392695133	0.177246857399115	0.518752782193137	0.614205237271009	0.688684247369839	0.788233159395348	1.12681618662115	4157.61512609549	0.999887005579784
y_pred[3,89]	0.697972143566663	0.00219602404941766	0.142950724844857	0.510622001518131	0.604845569004699	0.671305869542332	0.758807040878633	1.03896087816856	4237.39099999157	1.00020442626051
y_pred[3,90]	0.704334202562771	0.00249295768232746	0.159617664803211	0.518466007700683	0.607967576040043	0.676235373960874	0.76041173784739	1.06167061776841	4099.51134577337	1.00040924832411
y_pred[3,91]	0.709669693988069	0.00254986110233963	0.161581129685244	0.521097887721398	0.607718568619112	0.677451328380377	0.771326681329758	1.07760524842844	4015.57953731074	1.00167690026992
y_pred[3,92]	0.726133707879532	0.00323537227113697	0.189235779506083	0.524678632796879	0.616284394543785	0.692973047378266	0.789434609184456	1.11028954424962	3421.03871411943	0.999814264207463
y_pred[3,93]	0.703674044790522	0.00257604324939433	0.155385502457118	0.519116523057588	0.604644333503811	0.674066434163786	0.762770666618104	1.0589045787641	3638.43560235063	0.99972219392814
y_pred[3,94]	0.729779763469794	0.00285352779538162	0.182163587181656	0.521691926593754	0.61692072368815	0.694358062395867	0.789967929028679	1.15617389408469	4075.29381361803	1.00053466988232
